name,id,nametype,recclass,fall,year,reclat,reclong,GeoLocation,mass (kg)
Northwest Africa 4846,45770,1,374,1,2006.0,,,,0.25
Northwest Africa 4847,45771,1,191,1,2006.0,,,,0.0533
Northwest Africa 4848,45772,1,327,1,2006.0,,,,2.9
Northwest Africa 4849,45773,1,333,1,2002.0,,,,2.688
Northwest Africa 4850,45774,1,333,1,2002.0,,,,1.83
Northwest Africa 4851,45775,1,333,1,2007.0,,,,6.293
Northwest Africa 4853,45777,1,184,1,2002.0,,,,0.0878
Northwest Africa 4854,45778,1,184,1,2002.0,,,,0.0792
Northwest Africa 4855,45779,1,378,1,2002.0,,,,0.0497
Northwest Africa 4856,45780,1,414,1,2007.0,,,,0.578
Northwest Africa 4858,45782,1,197,1,2004.0,,,,0.329
Northwest Africa 4859,45783,1,377,1,2003.0,,,,5.2
Northwest Africa 4860,45784,1,319,1,2003.0,,,,26.0
Northwest Africa 4864,45788,1,413,1,2007.0,,,,0.094
Northwest Africa 4868,45792,1,51,1,2007.0,,,,0.953
Northwest Africa 4869,45793,1,197,1,2006.0,,,,0.191
Northwest Africa 487,17751,1,262,1,2000.0,,,,4.272
Northwest Africa 4870,45794,1,361,1,2007.0,,,,0.33
Northwest Africa 4871,45795,1,6,1,2006.0,,,,0.906
Northwest Africa 4872,45796,1,8,1,2007.0,,,,3.0
Northwest Africa 4873,45797,1,360,1,2007.0,,,,0.609
Northwest Africa 4874,45798,1,8,1,2007.0,,,,0.028
Northwest Africa 4875,45799,1,392,1,2007.0,,,,0.904
Northwest Africa 4876,45800,1,8,1,2007.0,,,,0.13
Northwest Africa 4877,45801,1,5,1,2007.0,,,,1.0
Northwest Africa 4878,45802,1,413,1,2007.0,,,,0.13
Northwest Africa 4880,45804,1,413,1,2007.0,,,,0.08159999999999998
Northwest Africa 4881,45805,1,394,1,2005.0,,,,0.606
Northwest Africa 4882,45806,1,8,1,2007.0,,,,3.097
Northwest Africa 4883,45807,1,109,1,2007.0,,,,0.61
Northwest Africa 4884,45808,1,394,1,2007.0,,,,0.042
Northwest Africa 4888,47008,1,378,1,2006.0,,,,0.53
Northwest Africa 4892,47009,1,333,1,2005.0,,,,0.021
Northwest Africa 4897,47010,1,37,1,2007.0,,,,0.025
Northwest Africa 4898,45982,1,394,1,2007.0,,,,0.137
Northwest Africa 4901,47081,1,4,1,2007.0,,,,0.024
Northwest Africa 4909,47089,1,184,1,1998.0,,,,0.966
Northwest Africa 4910,47090,1,352,1,1999.0,,,,2.1
Northwest Africa 4911,47011,1,378,1,2007.0,,,,0.38880000000000003
Northwest Africa 4912,47012,1,327,1,2007.0,,,,0.2206
Northwest Africa 4914,47013,1,175,1,2007.0,,,,1.2067999999999999
Northwest Africa 4917,47014,1,378,1,2007.0,,,,0.0495
Northwest Africa 4918,47015,1,191,1,2007.0,,,,0.2253
Northwest Africa 492,17752,1,462,1,2000.0,,,,0.023
Northwest Africa 4925,47100,1,413,1,2007.0,,,,0.2823
Northwest Africa 4928,47103,1,462,1,2006.0,,,,0.0456
Northwest Africa 493,17753,1,163,1,2000.0,,,,0.346
Northwest Africa 4930,47105,1,413,1,2007.0,,,,0.1175
Northwest Africa 4931,47106,1,5,1,2007.0,,,,2.14
Northwest Africa 4932,47107,1,394,1,2007.0,,,,0.0933
Northwest Africa 4933,47108,1,392,1,2007.0,,,,2.529
Northwest Africa 4934,45980,1,197,1,2007.0,,,,0.307
Northwest Africa 4935,47109,1,103,1,2007.0,,,,0.073
Northwest Africa 4936,47110,1,394,1,2007.0,,,,0.179
Northwest Africa 4937,47111,1,465,1,2007.0,,,,0.212
Northwest Africa 495,17754,1,175,1,2000.0,,,,0.113
Northwest Africa 4961,47016,1,278,1,2004.0,,,,0.023
Northwest Africa 4969,45981,1,8,1,2007.0,,,,0.18
Northwest Africa 4982,47017,1,333,1,2004.0,,,,1.2
Northwest Africa 4983,47018,1,378,1,2004.0,,,,0.045
Northwest Africa 4984,47019,1,191,1,2004.0,,,,0.71
Northwest Africa 4985,47020,1,333,1,2004.0,,,,0.4
Northwest Africa 4986,47021,1,191,1,2004.0,,,,0.12
Northwest Africa 4987,47022,1,333,1,2005.0,,,,0.2
Northwest Africa 4988,47023,1,378,1,2005.0,,,,0.95
Northwest Africa 4989,47024,1,379,1,2005.0,,,,0.31
Northwest Africa 4990,47025,1,252,1,2005.0,,,,0.07
Northwest Africa 4991,47026,1,322,1,2005.0,,,,0.21
Northwest Africa 4992,47027,1,175,1,2005.0,,,,0.17
Northwest Africa 4994,47028,1,191,1,2005.0,,,,0.075
Northwest Africa 4996,47029,1,327,1,2006.0,,,,3.96
Northwest Africa 4998,47030,1,378,1,2006.0,,,,0.22
Northwest Africa 4999,47031,1,378,1,2006.0,,,,0.24
Northwest Africa 5000,45986,1,394,1,2007.0,,,,11.528
Northwest Africa 5001,47032,1,333,1,2006.0,,,,0.17
Northwest Africa 5002,47033,1,378,1,2006.0,,,,0.12
Northwest Africa 5003,47034,1,184,1,2006.0,,,,0.095
Northwest Africa 5004,47035,1,175,1,2006.0,,,,0.09
Northwest Africa 5008,47036,1,327,1,2006.0,,,,0.042
Northwest Africa 501,17755,1,175,1,2000.0,,,,0.175
Northwest Africa 5011,47037,1,333,1,2005.0,,,,4.5
Northwest Africa 5013,47038,1,333,1,2007.0,,,,0.29
Northwest Africa 5014,47039,1,374,1,2007.0,,,,0.28
Northwest Africa 5015,47040,1,182,1,2007.0,,,,0.14
Northwest Africa 5016,47041,1,374,1,2007.0,,,,0.141
Northwest Africa 5017,47042,1,175,1,2006.0,,,,0.176
Northwest Africa 502,17756,1,53,1,2000.0,,,,1.136
Northwest Africa 5020,47043,1,175,1,2002.0,,,,1.802
Northwest Africa 5021,47044,1,319,1,2002.0,,,,0.0686
Northwest Africa 5022,47045,1,333,1,2002.0,,,,0.27518
Northwest Africa 5023,47046,1,184,1,2002.0,,,,0.5486
Northwest Africa 5027,47047,1,327,1,2007.0,,,,4.5
Northwest Africa 5029,45983,1,413,1,2003.0,,,,0.01467
Northwest Africa 503,17757,1,384,1,2000.0,,,,0.596
Northwest Africa 5031,47048,1,327,1,2007.0,,,,0.16440000000000002
Northwest Africa 5032,47049,1,333,1,2007.0,,,,0.162
Northwest Africa 5033,47050,1,184,1,2007.0,,,,0.1712
Northwest Africa 5034,47051,1,184,1,2007.0,,,,0.07209999999999998
Northwest Africa 5038,47052,1,333,1,2007.0,,,,0.71
Northwest Africa 5039,47053,1,184,1,2005.0,,,,0.076
Northwest Africa 504,17758,1,184,1,2000.0,,,,0.302
Northwest Africa 5040,47054,1,184,1,2003.0,,,,0.986
Northwest Africa 5041,47055,1,333,1,2003.0,,,,0.305
Northwest Africa 5042,47056,1,327,1,2002.0,,,,2.099
Northwest Africa 5043,47057,1,378,1,2002.0,,,,1.873
Northwest Africa 5044,47058,1,327,1,2005.0,,,,0.46
Northwest Africa 5045,47059,1,184,1,2004.0,,,,0.2
Northwest Africa 5046,47060,1,374,1,2004.0,,,,0.095
Northwest Africa 5047,47061,1,327,1,2004.0,,,,0.065
Northwest Africa 505,17759,1,349,1,2000.0,,,,0.243
Northwest Africa 506,17760,1,374,1,2000.0,,,,0.199
Northwest Africa 5063,47188,1,191,1,2007.0,,,,1.298
Northwest Africa 5064,47189,1,378,1,2007.0,,,,0.546
Northwest Africa 5065,47190,1,178,1,2007.0,,,,0.782
Northwest Africa 5066,47191,1,462,1,2007.0,,,,0.017
Northwest Africa 5067,47192,1,327,1,2004.0,,,,0.728
Northwest Africa 5068,47193,1,319,1,2007.0,,,,0.396
Northwest Africa 5069,47194,1,440,1,2007.0,,,,1.234
Northwest Africa 507,17761,1,369,1,2000.0,,,,0.15
Northwest Africa 5070,47195,1,370,1,2006.0,,,,0.136
Northwest Africa 5071,47196,1,184,1,2007.0,,,,0.162
Northwest Africa 5072,47197,1,340,1,2007.0,,,,0.234
Northwest Africa 5073,47198,1,103,1,2007.0,,,,0.185
Northwest Africa 5074,47199,1,378,1,2007.0,,,,0.522
Northwest Africa 5075,47200,1,244,1,2007.0,,,,0.095
Northwest Africa 5076,47201,1,138,1,2007.0,,,,0.169
Northwest Africa 5077,47202,1,322,1,2007.0,,,,0.16
Northwest Africa 5078,47203,1,371,1,2007.0,,,,0.966
Northwest Africa 5079,47204,1,186,1,2007.0,,,,0.239
Northwest Africa 5080,47205,1,64,1,2004.0,,,,0.235
Northwest Africa 5081,47062,1,175,1,2005.0,,,,0.4615
Northwest Africa 5082,47063,1,374,1,2006.0,,,,0.867
Northwest Africa 5083,47064,1,170,1,2005.0,,,,1.382
Northwest Africa 5086,47208,1,175,1,2001.0,,,,0.116
Northwest Africa 5087,47209,1,184,1,2001.0,,,,0.081
Northwest Africa 5088,47210,1,319,1,2001.0,,,,0.135
Northwest Africa 5089,47211,1,319,1,2001.0,,,,0.092
Northwest Africa 509,17762,1,327,1,2000.0,,,,10.8
Northwest Africa 5090,47212,1,319,1,2001.0,,,,0.049
Northwest Africa 5091,47213,1,319,1,2001.0,,,,0.086
Northwest Africa 5092,47214,1,319,1,2001.0,,,,0.042
Northwest Africa 5093,47215,1,175,1,2001.0,,,,0.043
Northwest Africa 5094,47216,1,175,1,2001.0,,,,0.045
Northwest Africa 5095,47217,1,319,1,2001.0,,,,0.042
Northwest Africa 5096,47218,1,319,1,2001.0,,,,0.037
Northwest Africa 5097,47219,1,327,1,2001.0,,,,0.023
Northwest Africa 5099,47221,1,327,1,2001.0,,,,0.044
Northwest Africa 5100,47222,1,319,1,2001.0,,,,0.031
Northwest Africa 5102,47224,1,319,1,2001.0,,,,0.013
Northwest Africa 5103,47225,1,319,1,2001.0,,,,0.017
Northwest Africa 5104,47226,1,327,1,2001.0,,,,0.029
Northwest Africa 5105,47227,1,319,1,2001.0,,,,0.026
Northwest Africa 5109,47231,1,319,1,2001.0,,,,0.028
Northwest Africa 5110,47232,1,319,1,2001.0,,,,0.024
Northwest Africa 5112,47234,1,319,1,2001.0,,,,0.017
Northwest Africa 5113,47235,1,327,1,2001.0,,,,0.023
Northwest Africa 5118,47240,1,327,1,2001.0,,,,0.021
Northwest Africa 5125,47247,1,327,1,2001.0,,,,0.009
Northwest Africa 5134,47065,1,103,1,2004.0,,,,0.0616
Northwest Africa 515,17766,1,333,1,2000.0,,,,20.0
Northwest Africa 5151,47272,1,394,1,2007.0,,,,0.289
Northwest Africa 5152,47273,1,394,1,2007.0,,,,0.038
Northwest Africa 5153,47274,1,394,1,2007.0,,,,0.0504
Northwest Africa 516,17767,1,465,1,2000.0,,,,0.068
Northwest Africa 518,17768,1,333,1,2000.0,,,,3.47
Northwest Africa 519,17769,1,333,1,2000.0,,,,0.484
Northwest Africa 5191,47312,1,8,1,2006.0,,,,0.0265
Northwest Africa 5198,47066,1,374,1,2006.0,,,,0.082
Northwest Africa 520,17770,1,327,1,2000.0,,,,0.556
Northwest Africa 5203,47067,1,319,1,2007.0,,,,0.268
Northwest Africa 5207,47326,1,394,1,2007.0,,,,0.101
Northwest Africa 521,17771,1,34,1,2000.0,,,,0.376
Northwest Africa 5210,47329,1,392,1,2007.0,,,,0.0288
Northwest Africa 5213,47068,1,344,1,2007.0,,,,0.467
Northwest Africa 5217,47335,1,6,1,2007.0,,,,0.0391
Northwest Africa 522,17772,1,175,1,2000.0,,,,0.522
Northwest Africa 5229,47719,1,103,1,2007.0,,,,0.648
Northwest Africa 5230,48977,1,109,1,2007.0,,,,0.909
Northwest Africa 5232,47722,1,105,1,2008.0,,,,18.535
Northwest Africa 5233,47720,1,103,1,2008.0,,,,0.025
Northwest Africa 5235,47721,1,103,1,2008.0,,,,0.0696
Northwest Africa 5236,47713,1,34,1,2008.0,,,,0.0476
Northwest Africa 5247,47363,1,46,1,2005.0,,,,0.0152
Northwest Africa 5248,48658,1,319,1,2004.0,,,,0.074
Northwest Africa 5249,48659,1,250,1,2004.0,,,,0.084
Northwest Africa 5250,48660,1,374,1,2004.0,,,,0.032
Northwest Africa 5251,48661,1,175,1,2005.0,,,,0.74
Northwest Africa 5252,48662,1,327,1,2005.0,,,,0.15
Northwest Africa 5253,48663,1,333,1,2005.0,,,,0.09
Northwest Africa 5254,48664,1,184,1,2005.0,,,,0.56
Northwest Africa 5255,48665,1,184,1,2005.0,,,,2.9
Northwest Africa 5256,48666,1,327,1,2004.0,,,,0.23
Northwest Africa 5257,48667,1,184,1,2004.0,,,,0.09
Northwest Africa 526,17773,1,327,1,2000.0,,,,0.1
Northwest Africa 527,17774,1,327,1,2000.0,,,,9.452
Northwest Africa 528,17775,1,175,1,2000.0,,,,2.418
Northwest Africa 5285,48668,1,319,1,2005.0,,,,0.45
Northwest Africa 5286,48669,1,321,1,2005.0,,,,0.289
Northwest Africa 5287,48670,1,184,1,2003.0,,,,1.07
Northwest Africa 5288,48671,1,333,1,2002.0,,,,0.36
Northwest Africa 5289,47711,1,234,1,2007.0,,,,0.296
Northwest Africa 529,17776,1,191,1,2000.0,,,,0.0062699999999999995
Northwest Africa 5290,48960,1,333,1,2003.0,,,,0.716
Northwest Africa 5291,48961,1,184,1,2003.0,,,,0.23
Northwest Africa 5298,47352,1,413,1,2008.0,,,,0.445
Northwest Africa 5299,48925,1,455,1,2005.0,,,,0.0925
Northwest Africa 530,17777,1,60,1,2000.0,,,,0.122
Northwest Africa 5300,48926,1,319,1,2005.0,,,,0.047299999999999995
Northwest Africa 5301,48927,1,327,1,2007.0,,,,0.061
Northwest Africa 5302,48928,1,327,1,2007.0,,,,0.046200000000000005
Northwest Africa 5303,48929,1,333,1,2007.0,,,,0.019899999999999998
Northwest Africa 5304,48930,1,175,1,2007.0,,,,0.0287
Northwest Africa 5307,47725,1,327,1,2006.0,,,,0.083
Northwest Africa 5308,47726,1,327,1,2007.0,,,,0.117
Northwest Africa 5309,47724,1,319,1,2007.0,,,,0.12
Northwest Africa 531,17778,1,369,1,2000.0,,,,0.434
Northwest Africa 5310,47714,1,60,1,2006.0,,,,0.025
Northwest Africa 5311,47728,1,414,1,2007.0,,,,0.147
Northwest Africa 5312,47715,1,68,1,2007.0,,,,0.354
Northwest Africa 5313,48921,1,413,1,2008.0,,,,0.0053
Northwest Africa 5314,48931,1,68,1,2008.0,,,,0.008029999999999999
Northwest Africa 5315,47716,1,68,1,2007.0,,,,0.035
Northwest Africa 5316,47723,1,163,1,2007.0,,,,1.5
Northwest Africa 532,17779,1,163,1,2000.0,,,,2.83
Northwest Africa 533,17780,1,359,1,2000.0,,,,0.48
Northwest Africa 534,17781,1,378,1,2000.0,,,,0.029
Northwest Africa 535,17782,1,327,1,2000.0,,,,0.87
Northwest Africa 536,17783,1,184,1,2000.0,,,,0.292
Northwest Africa 537,17784,1,373,1,2000.0,,,,0.035
Northwest Africa 538,17785,1,184,1,1999.0,,,,0.117
Northwest Africa 5398,48932,1,333,1,2005.0,,,,0.2699
Northwest Africa 5399,48933,1,303,1,2005.0,,,,0.0625
Northwest Africa 5400,47712,1,4,1,2008.0,,,,4.818
Northwest Africa 5401,48934,1,64,1,2008.0,,,,0.926
Northwest Africa 5403,48935,1,392,1,2008.0,,,,0.201
Northwest Africa 5404,48936,1,103,1,2008.0,,,,0.0056
Northwest Africa 5405,47717,1,68,1,2008.0,,,,0.323
Northwest Africa 5406,47727,1,394,1,2008.0,,,,0.281
Northwest Africa 5407,48937,1,327,1,2008.0,,,,0.564
Northwest Africa 5408,48918,1,109,1,2008.0,,,,2.228
Northwest Africa 5415,48917,1,197,1,2002.0,,,,1.566
Northwest Africa 5418,48980,1,333,1,2006.0,,,,12.8
Northwest Africa 5419,48981,1,6,1,2007.0,,,,0.38
Northwest Africa 5438,47706,1,374,1,2006.0,,,,0.019940000000000003
Northwest Africa 5461,48672,1,184,1,2003.0,,,,0.1363
Northwest Africa 5462,48673,1,378,1,2003.0,,,,1.2
Northwest Africa 5463,48674,1,333,1,2007.0,,,,0.06709999999999999
Northwest Africa 5464,48675,1,109,1,2003.0,,,,0.0417
Northwest Africa 5465,48676,1,333,1,2006.0,,,,1.357
Northwest Africa 5466,48677,1,327,1,2003.0,,,,0.688
Northwest Africa 5467,48678,1,64,1,2006.0,,,,0.229
Northwest Africa 5480,47718,1,68,1,2008.0,,,,4.912
Northwest Africa 5481,48679,1,184,1,2006.0,,,,0.12031
Northwest Africa 5482,47708,1,184,1,2002.0,,,,0.033100000000000004
Northwest Africa 5483,47709,1,184,1,2002.0,,,,0.047619999999999996
Northwest Africa 5485,48938,1,197,1,2008.0,,,,0.455
Northwest Africa 5486,48939,1,333,1,2008.0,,,,0.142
Northwest Africa 5487,48940,1,197,1,2008.0,,,,0.15
Northwest Africa 5488,48941,1,392,1,2008.0,,,,0.11
Northwest Africa 5489,48942,1,197,1,2008.0,,,,0.288
Northwest Africa 5515,48982,1,34,1,2007.0,,,,13.7
Northwest Africa 5599,48943,1,452,1,2002.0,,,,0.36
Northwest Africa 5600,48944,1,68,1,2003.0,,,,0.115
Northwest Africa 5601,48919,1,109,1,2005.0,,,,6.5
Northwest Africa 5603,48945,1,70,1,2004.0,,,,0.459
Northwest Africa 5604,48946,1,374,1,2006.0,,,,0.466
Northwest Africa 5605,48947,1,327,1,2006.0,,,,0.765
Northwest Africa 5606,48948,1,452,1,2005.0,,,,0.07940000000000001
Northwest Africa 5607,48949,1,327,1,2006.0,,,,0.479
Northwest Africa 5608,48920,1,223,1,2007.0,,,,0.0409
Northwest Africa 5707,48923,1,310,1,2006.0,,,,0.285
Northwest Africa 5708,48924,1,452,1,2006.0,,,,0.285
Northwest Africa 890,31911,1,378,1,2001.0,,,,0.056799999999999996
Northwest Africa 5744,48922,1,394,1,2009.0,,,,0.17
Northwest Africa 5764,48957,1,378,1,2003.0,,,,0.502
Northwest Africa 595,17792,1,8,1,2001.0,,,,0.196
Northwest Africa 891,31912,1,175,1,2001.0,,,,0.0708
Northwest Africa 892,31913,1,184,1,2001.0,,,,0.0546
Northwest Africa 706,17793,1,361,1,2000.0,,,,0.209
Northwest Africa 707,17794,1,361,1,2000.0,,,,0.297
Northwest Africa 708,17795,1,333,1,2000.0,,,,0.971
Northwest Africa 709,17796,1,333,1,2000.0,,,,0.17
Northwest Africa 710,17797,1,64,1,2000.0,,,,0.054
Northwest Africa 711,17798,1,310,1,2000.0,,,,1.35
Northwest Africa 712,17799,1,310,1,2000.0,,,,0.61
Northwest Africa 713,17800,1,327,1,2000.0,,,,0.6
Northwest Africa 714,17801,1,333,1,2000.0,,,,2.85
Northwest Africa 715,17802,1,175,1,2000.0,,,,1.64
Northwest Africa 716,17803,1,163,1,2000.0,,,,0.312
Northwest Africa 717,31828,1,97,1,2001.0,,,,0.105
Northwest Africa 739,17818,1,26,1,1999.0,,,,0.06
Northwest Africa 742,17821,1,163,1,2000.0,,,,0.017
Northwest Africa 743,17822,1,327,1,2000.0,,,,0.175
Northwest Africa 744,17823,1,175,1,2000.0,,,,0.024
Northwest Africa 750,17824,1,191,1,2000.0,,,,0.964
Northwest Africa 751,17825,1,333,1,2000.0,,,,0.3855
Northwest Africa 752,17826,1,372,1,2000.0,,,,3.45
Northwest Africa 753,17827,1,450,1,2000.0,,,,12.0
Northwest Africa 754,17828,1,333,1,2000.0,,,,30.0
Northwest Africa 755,17829,1,446,1,2000.0,,,,0.352
Northwest Africa 756,17830,1,333,1,2000.0,,,,20.0
Northwest Africa 757,17831,1,378,1,2000.0,,,,0.714
Northwest Africa 758,17832,1,191,1,2000.0,,,,0.3949
Northwest Africa 760,17833,1,64,1,2000.0,,,,1.581
Northwest Africa 761,17834,1,333,1,2000.0,,,,0.834
Northwest Africa 762,17835,1,289,1,2000.0,,,,2.242
Northwest Africa 763,17836,1,46,1,2000.0,,,,0.854
Northwest Africa 764,17837,1,359,1,2000.0,,,,1.015
Northwest Africa 766,17839,1,462,1,2000.0,,,,0.309
Northwest Africa 774,31277,1,175,1,2000.0,,,,1.44
Northwest Africa 775,31278,1,333,1,2001.0,,,,3.28
Northwest Africa 776,17847,1,197,1,2000.0,,,,0.049
Northwest Africa 777,17848,1,378,1,2000.0,,,,0.145
Northwest Africa 801,31863,1,60,1,2001.0,,,,5.0
Northwest Africa 817,17851,1,412,1,2000.0,,,,0.104
Northwest Africa 827,17856,1,170,1,2000.0,,,,0.0487
Northwest Africa 830,17858,1,454,1,2000.0,,,,0.055
Northwest Africa 832,17859,1,319,1,2001.0,,,,3.45
Northwest Africa 833,17860,1,175,1,2001.0,,,,0.412
Northwest Africa 839,17865,1,378,1,2001.0,,,,0.23
Northwest Africa 842,17868,1,327,1,2001.0,,,,1.227
Northwest Africa 843,17869,1,175,1,2001.0,,,,4.85
Northwest Africa 846,17872,1,378,1,2001.0,,,,0.012
Northwest Africa 847,17873,1,135,1,2001.0,,,,1.851
Northwest Africa 851,17876,1,452,1,2001.0,,,,0.695
Northwest Africa 853,17878,1,462,1,2001.0,,,,0.72
Northwest Africa 854,17879,1,205,1,2000.0,,,,45.0
Northwest Africa 855,17880,1,163,1,2000.0,,,,14.6
Northwest Africa 856,17881,1,413,1,2001.0,,,,0.32
Northwest Africa 857,17882,1,191,1,2000.0,,,,0.345
Northwest Africa 858,17883,1,378,1,2000.0,,,,0.238
Northwest Africa 859,17884,1,237,1,2001.0,,,,75.3
Northwest Africa 860,17885,1,228,1,2000.0,,,,32.0
Northwest Africa 861,17886,1,184,1,2000.0,,,,0.209
Northwest Africa 862,17887,1,184,1,2000.0,,,,0.279
Northwest Africa 863,17888,1,184,1,2000.0,,,,0.139
Northwest Africa 864,17889,1,292,1,2000.0,,,,0.972
Northwest Africa 865,17890,1,319,1,2000.0,,,,0.263
Northwest Africa 866,17891,1,292,1,2000.0,,,,0.247
Northwest Africa 869,31890,1,322,1,2000.0,,,,2000.0
Northwest Africa 873,31894,1,175,1,2001.0,,,,0.062
Northwest Africa 874,31895,1,327,1,2001.0,,,,0.022
Northwest Africa 875,31896,1,333,1,2001.0,,,,0.022
Northwest Africa 876,31897,1,184,1,2001.0,,,,0.048
Northwest Africa 877,31898,1,327,1,2001.0,,,,0.028
Northwest Africa 878,31899,1,319,1,2001.0,,,,0.02
Northwest Africa 879,31900,1,374,1,2001.0,,,,0.08
Northwest Africa 880,31901,1,170,1,2001.0,,,,0.182
Northwest Africa 881,31902,1,175,1,2001.0,,,,0.424
Northwest Africa 882,31903,1,327,1,2001.0,,,,0.512
Northwest Africa 883,31904,1,378,1,2001.0,,,,0.061200000000000004
Northwest Africa 884,31905,1,175,1,2001.0,,,,0.11
Northwest Africa 885,31906,1,327,1,2001.0,,,,0.106
Northwest Africa 886,31907,1,327,1,2001.0,,,,0.024399999999999998
Northwest Africa 887,31908,1,179,1,2001.0,,,,0.0175
Northwest Africa 888,31909,1,175,1,2001.0,,,,0.07459999999999999
Northwest Africa 889,31910,1,327,1,2001.0,,,,0.0706
Northwest Africa 893,31914,1,333,1,2001.0,,,,0.0508
Northwest Africa 894,31915,1,333,1,2001.0,,,,0.0458
Northwest Africa 895,31916,1,184,1,2001.0,,,,0.054
Northwest Africa 896,31917,1,333,1,2001.0,,,,0.039700000000000006
Northwest Africa 897,31918,1,333,1,2001.0,,,,0.176
Northwest Africa 898,31919,1,333,1,2001.0,,,,0.0958
Northwest Africa 899,31920,1,378,1,2001.0,,,,0.07459999999999999
Northwest Africa 900,17892,1,279,1,2001.0,,,,0.616
Northwest Africa 902,31922,1,175,1,2001.0,,,,0.158
Northwest Africa 903,31280,1,135,1,2003.0,,,,0.529
Northwest Africa 904,17893,1,327,1,2001.0,,,,26.399
Northwest Africa 906,17894,1,163,1,2001.0,,,,1.031
Northwest Africa 916,17895,1,333,1,2001.0,,,,1.714
Northwest Africa 924,17896,1,184,1,2001.0,,,,0.355
Northwest Africa 925,17897,1,163,1,2001.0,,,,0.897
Northwest Africa 926,17898,1,175,1,2001.0,,,,0.201
Northwest Africa 946,17899,1,163,1,2001.0,,,,0.424
Northwest Africa 949,17900,1,327,1,2001.0,,,,0.197
Northwest Africa 960,31971,1,430,1,2001.0,,,,0.997
Northwest Africa 962,17901,1,370,1,2001.0,,,,0.102
Northwest Africa 964,17902,1,369,1,2001.0,,,,0.179
Northwest Africa 965,17903,1,369,1,2001.0,,,,0.0192
Northwest Africa 969,17904,1,383,1,2001.0,,,,0.044
Northwest Africa 974,17905,1,79,1,2001.0,,,,2.25
Northwest Africa 975,31981,1,319,1,2001.0,,,,1.1
Northwest Africa 976,31982,1,327,1,2001.0,,,,0.17
Northwest Africa 977,31983,1,327,1,2001.0,,,,0.6
Northwest Africa 978,17906,1,447,1,2001.0,,,,0.722
Northwest Africa 979,17907,1,378,1,2001.0,,,,0.187
Northwest Africa 980,17908,1,361,1,2001.0,,,,2.164
Northwest Africa 981,17909,1,191,1,2001.0,,,,0.11
Northwest Africa 983,17910,1,369,1,2001.0,,,,0.083
Northwest Africa 984,17911,1,369,1,2001.0,,,,0.089
Northwest Africa 985,17912,1,191,1,2001.0,,,,0.0698
Northwest Africa 986,17913,1,333,1,2001.0,,,,0.09
Northwest Africa 987,17914,1,310,1,2001.0,,,,0.975
Northwest Africa 988,17915,1,333,1,2001.0,,,,0.453
Northwest Africa 989,17916,1,64,1,2001.0,,,,0.146
Northwest Africa 990,17917,1,333,1,2001.0,,,,0.611
Northwest Africa 991,17918,1,369,1,2001.0,,,,0.292
Northwest Africa 992,17919,1,175,1,2001.0,,,,0.56
Northwest Africa 995,17920,1,327,1,2001.0,,,,0.22290000000000001
Northwest Africa 998,17921,1,412,1,2001.0,,,,0.456
Northwest Africa 999,31988,1,103,1,2000.0,,,,0.33
Nova 001,17923,1,462,1,1991.0,,,,0.349
Nova 002,17924,1,64,1,1991.0,,,,0.051
Nova 003,17925,1,8,1,1991.0,,,,0.187
Nova 004,17926,1,184,1,2003.0,,,,3.47
Nova 005,34060,1,327,1,2002.0,,,,0.242
Nova 008,45818,1,333,1,2003.0,,,,4.2
Nova 009,45819,1,175,1,2003.0,,,,7.3
Roberts Massif 04132,46381,1,327,1,2004.0,,,,0.9507000000000001
Nullarbor 002,17942,1,191,1,1990.0,,,,1.076
Nullarbor 003,17943,1,327,1,1990.0,,,,0.272
Nullarbor 004,17944,1,333,1,1990.0,,,,0.525
Nullarbor 005,17945,1,333,1,1990.0,,,,0.242
Nullarbor 006,17946,1,184,1,1990.0,,,,1.176
Nullarbor 007,17947,1,184,1,1990.0,,,,0.051
Nullarbor 008,17948,1,333,1,1991.0,,,,0.37
Nullarbor 009,17949,1,184,1,1991.0,,,,0.07
Nullarbor 010,17950,1,462,1,1991.0,,,,0.35
Nullarbor 011,17951,1,333,1,1980.0,,,,3.388
Nullarbor 012,17952,1,333,1,1980.0,,,,7.3
Nullarbor 013,17953,1,333,1,1980.0,,,,0.459
Nullarbor 014,17954,1,333,1,1980.0,,,,1.733
Nullarbor 015,17955,1,333,1,1980.0,,,,3.986
Nullarbor 016,17956,1,182,1,1980.0,,,,0.2003
Nullarbor 017,17957,1,333,1,1980.0,,,,0.1173
Nullarbor 018,17958,1,333,1,1990.0,,,,1.0
Odell Glacier 01500,17982,1,184,1,2001.0,,,,5.2089
Odell Glacier 01501,17983,1,184,1,2001.0,,,,0.02092
Odell Glacier 01502,17984,1,175,1,2001.0,,,,0.1235
Paneth's Iron,18095,1,231,1,1873.0,,,,150.0
Paracutu,18100,1,205,1,1980.0,,,,13.278078548601512
Paris,50907,1,40,1,2001.0,,,,1.37
Park City,18105,1,218,1,1934.0,,,,12.3
Paso Rio Mayo,18111,1,461,1,1968.0,,,,13.278078548601512
Roberts Massif 04133,46382,1,60,1,2004.0,,,,0.4594
Roberts Massif 04134,44597,1,327,1,2004.0,,,,0.2773
